,A,C1,Y,C2,C3,C4,X1,X2,X3,X4,C5,C6,X5,X6
1303,1,1,1,1,1,2,1,2,0,3,1.3688636268660581,1.7354906548930304,1.799024413923779,2.1670724823711893
1304,1,1,1,3,0,2,0,3,0,3,1.3688636268660581,1.7354906548930304,1.799024413923779,2.1670724823711893
1305,0,0,0,1,1,3,1,3,0,2,1.4259803998364413,1.7315865442800478,2.430514797732583,1.2500708310654316
1306,1,1,1,3,1,2,1,1,1,1,1.3688636268660581,1.7354906548930304,1.2554042277080133,2.1670724823711893
1307,0,0,1,1,1,2,1,2,0,3,1.1099885261714442,2.262112656332955,1.7965376086514515,3.3930935123386035
1308,0,0,0,1,0,1,1,0,0,1,0.25522209558386866,2.069643044138667,-1.3897357621379935,2.009386744364438
1309,0,1,0,2,0,3,0,2,0,2,0.25522209558386866,2.069643044138667,1.1135344718537707,2.009386744364438
1310,0,1,1,1,1,0,1,2,0,1,1.1099885261714442,2.262112656332955,0.797420199892151,3.3930935123386035
1311,1,1,1,0,1,1,0,0,1,1,1.3688636268660581,1.7354906548930304,1.5262769278643549,2.1670724823711893
1312,1,1,1,2,1,0,0,3,0,1,1.3688636268660581,1.7354906548930304,1.5262769278643549,2.1670724823711893
1313,1,1,0,2,0,2,0,2,1,1,0.41072982146349724,0.5673007123182341,1.1212299287612157,0.9237648622727656
1314,1,1,0,2,0,3,1,0,0,3,0.41072982146349724,3.8122329642910593,1.1212299287612157,0.9237648622727656
1315,1,1,1,2,1,0,0,0,1,0,1.3688636268660581,1.7354906548930304,2.1316181312395734,2.1670724823711893
1316,1,1,1,0,0,2,1,3,1,2,1.3688636268660581,1.7354906548930304,0.49548455762240184,2.1670724823711893
1317,1,1,1,3,0,0,1,0,1,0,1.3688636268660581,1.7354906548930304,0.49548455762240184,2.1670724823711893
1318,1,1,0,3,0,3,0,0,0,1,2.2193059645658324,0.6184263957717309,1.1212299287612157,0.9237648622727656
1319,1,1,0,1,0,3,1,3,0,1,1.6815275022907965,0.7776661991531939,1.1212299287612157,0.9237648622727656
1320,1,1,1,3,0,0,1,3,0,3,1.3688636268660581,1.7354906548930304,1.0378272563873878,2.1670724823711893
1321,1,1,1,1,1,3,0,3,1,0,1.3688636268660581,1.7354906548930304,0.5259404466950065,1.5217687961997743
1322,0,0,0,0,0,1,0,1,1,1,-0.7209290872596994,-0.1295394753814021,2.269145466716008,1.65039916287598
1323,0,1,0,2,0,1,0,1,1,1,-0.7209290872596994,-0.1295394753814021,0.10048891087965206,1.65039916287598
1324,0,0,0,0,0,2,0,1,1,1,-0.7209290872596994,-0.1295394753814021,0.8673346678762357,1.65039916287598
1325,0,0,0,2,0,3,0,0,0,3,-0.7209290872596994,4.231492825789054,0.8673346678762357,1.65039916287598
1326,1,1,1,1,1,0,1,3,1,0,1.3688636268660581,1.7354906548930304,1.4379510077992765,1.5466161498047373
1327,1,0,0,1,1,3,0,3,1,3,1.6052120531987177,3.2867305716988637,0.9476781902537066,0.9237648622727656
1328,0,0,1,0,0,0,1,2,1,0,1.4103335992663202,2.262112656332955,2.2897729568701424,3.3930935123386035
1329,0,1,1,1,1,2,1,1,1,2,0.9346882280382216,2.262112656332955,2.2897729568701424,3.3930935123386035
1330,0,0,0,1,1,0,0,3,0,0,2.2849198700854156,0.9833504987463075,0.7476085716830568,1.65039916287598
1331,0,0,1,2,1,2,1,1,0,0,0.9346882280382216,2.262112656332955,2.2897729568701424,3.3930935123386035
1332,0,0,0,3,0,1,1,2,1,3,-0.7889879201199492,3.3694813371665515,0.7476085716830568,1.65039916287598
1333,1,1,0,3,0,1,0,1,0,1,0.33848803181248144,1.3262102068048836,1.8112769554117916,0.9237648622727656
1334,1,1,1,0,1,2,1,1,1,1,1.2553714040942439,1.7354906548930304,1.3623792250278597,0.9415698956429188
1335,1,0,0,1,0,1,0,0,1,2,2.9918291139596915,1.531900122956646,1.8112769554117916,0.9237648622727656
1336,0,0,1,1,0,0,0,3,0,2,0.9346882280382216,1.834677418266746,2.2897729568701424,3.3930935123386035
1337,0,0,0,0,0,1,0,1,0,0,2.004925525227839,1.7298881803024457,0.5275797058579275,1.65039916287598
1338,1,1,1,0,0,0,1,1,1,1,1.2553714040942439,1.7354906548930304,1.3505256503376657,0.9415698956429188
1339,1,0,1,3,1,2,1,3,0,3,1.2553714040942439,1.7354906548930304,2.348389471767442,0.9415698956429188
1340,0,0,0,0,1,3,0,0,0,2,-0.2585364359291642,3.5570860904527377,0.3031821021034218,2.3265166328260394
1341,0,0,1,0,1,1,1,1,0,3,0.909000397262515,2.5706113558894264,1.3872196665327123,3.3930935123386035
1342,0,1,1,3,0,0,1,1,1,1,0.909000397262515,2.5706113558894264,1.3872196665327123,3.3930935123386035
1343,1,1,1,2,1,3,1,0,1,1,1.2553714040942439,1.7354906548930304,0.3156136076278675,0.9415698956429188
1344,0,0,0,2,1,1,1,0,1,3,1.0707266177836736,1.173359239976738,2.889985352271961,2.3265166328260394
1345,0,0,1,1,1,0,0,0,1,0,0.41962195791368984,2.5706113558894264,2.563702394638792,3.3930935123386035
1346,1,0,0,3,1,2,0,2,1,1,0.06565140471979958,0.7492792966489787,1.4911545972303595,0.9237648622727656
1347,0,0,1,1,1,1,0,0,1,3,1.497267547781024,2.5706113558894264,2.563702394638792,3.3930935123386035
1348,0,0,1,3,0,2,1,0,0,1,1.497267547781024,2.5706113558894264,2.563702394638792,3.3930935123386035
1349,1,1,0,1,1,1,0,2,1,2,0.06565140471979958,2.6021301684758944,0.9307868914781734,0.9237648622727656
1350,0,1,1,2,0,1,0,1,0,1,1.497267547781024,2.5706113558894264,0.6657593899285064,3.3930935123386035
1351,1,1,1,3,1,0,1,2,0,0,1.2553714040942439,1.7354906548930304,1.0313349250454265,2.2220760077234987
1352,1,1,1,3,0,0,1,2,1,0,1.2553714040942439,1.7354906548930304,1.0313349250454265,1.5587412743863114
1353,0,1,1,0,0,2,1,3,1,1,1.7987367532770744,2.5706113558894264,1.5278817765543082,3.3930935123386035
1354,1,1,1,0,0,0,0,1,0,0,1.2553714040942439,1.7354906548930304,1.0313349250454265,1.5587412743863114
1355,1,0,1,2,1,3,1,3,1,1,1.2553714040942439,1.7354906548930304,1.0313349250454265,1.5587412743863114
1356,0,0,0,2,1,1,0,1,0,3,1.415437534520914,3.3407783999473395,1.5868234088497237,2.080585067948866
1357,1,1,0,0,0,0,1,1,0,1,-0.05402159509116522,3.973040945615429,0.9307868914781734,0.9237648622727656
1358,0,0,0,2,1,3,1,2,1,2,0.5641997769146765,1.620457428292223,1.5868234088497237,2.657552693429744
1359,1,0,1,2,0,2,1,2,1,2,1.2553714040942439,1.7354906548930304,1.2193936640183731,1.5587412743863114
1360,1,0,0,1,0,0,1,0,1,3,3.273883954681599,0.510700459900149,0.9307868914781734,0.9237648622727656
1361,0,0,1,3,1,1,0,3,1,1,1.7987367532770744,2.89923420297124,3.113820804740133,3.3930935123386035
1362,0,0,0,3,0,3,0,1,1,2,1.6194012613960245,0.21055561211834384,0.9306706884172976,2.2252354438402357
1363,0,0,0,2,0,0,0,2,0,3,1.0991113960177192,0.21055561211834384,0.9374775973381144,1.6808792901836065
1364,1,1,1,3,1,1,1,3,1,1,1.2553714040942439,1.7354906548930304,1.7252478949159555,1.5685195227122881
1365,1,1,0,3,1,1,0,3,0,1,1.627595915455546,-0.10816569546090626,0.9307868914781734,0.9237648622727656
1366,1,1,1,2,1,3,0,3,1,1,1.2553714040942439,1.7354906548930304,3.5070132337526148,1.5685195227122881
1367,1,1,1,3,1,3,1,1,1,1,1.2553714040942439,1.7354906548930304,3.5070132337526148,1.7127177456256137
1368,0,0,1,3,0,2,0,0,0,1,1.7987367532770744,2.89923420297124,0.6641252829014842,3.3930935123386035
1369,0,0,0,0,1,1,1,0,0,1,1.108636471785007,1.954045607908732,2.7529750914469595,2.3121421604785524
1370,0,0,0,3,0,0,0,1,0,3,0.6438372572677173,1.954045607908732,2.7529750914469595,2.3121421604785524
1371,0,0,0,2,0,2,1,2,0,1,-0.6869910053013668,1.954045607908732,2.7529750914469595,2.3121421604785524
1372,1,1,1,3,1,1,1,3,1,0,1.2553714040942439,1.7354906548930304,3.781926014355577,2.159299209085093
1373,1,0,0,0,1,2,0,0,0,0,2.396771956915223,2.3901247494707323,2.0280031125732836,0.9237648622727656
1374,1,1,1,3,0,2,0,3,0,1,1.2553714040942439,1.7354906548930304,1.0716610313909087,2.159299209085093
1375,0,0,0,0,1,0,0,1,0,1,2.412336943816095,3.1046734376248333,-1.4148808330598905,2.3121421604785524
1376,0,0,0,3,0,3,0,1,0,2,-0.6744953978937929,1.0910287797641551,3.408320420037402,2.3121421604785524
1377,0,0,0,1,0,2,0,1,0,1,-0.6744953978937929,1.0910287797641551,1.7286934514313992,2.3121421604785524
1378,0,1,1,3,0,3,0,1,1,3,1.7987367532770744,2.36101571715224,2.110170302719126,3.3930935123386035
1379,0,0,1,0,1,0,1,1,0,1,1.7987367532770744,2.36101571715224,2.110170302719126,3.3930935123386035
1380,1,1,0,2,0,2,1,2,1,1,1.0297732081064468,2.7115175717393685,0.19529631816067772,0.9237648622727656
1381,1,1,1,1,0,0,0,3,1,2,1.2553714040942439,1.7354906548930304,0.8408460308135981,2.159299209085093
1382,1,1,0,3,0,3,1,2,0,3,1.0297732081064468,0.5061617466467672,0.19529631816067772,0.9237648622727656
1383,1,1,1,2,1,0,1,3,0,2,1.2553714040942439,1.7354906548930304,1.9762784724833147,2.159299209085093
1384,0,0,0,3,1,3,1,1,0,3,0.45590090678723927,2.9299985395783303,0.9262088515953213,2.3121421604785524
1385,0,1,0,1,1,0,1,2,0,3,-0.5172895883861646,1.515294722952897,1.0091943553800096,1.9514094220628229
1386,1,1,1,2,1,1,0,2,1,1,1.2553714040942439,1.7354906548930304,1.2918979653381748,2.3887270829241904
1387,1,1,0,0,0,3,0,0,0,2,0.8449945723099922,2.1021006515597893,0.19529631816067772,0.9237648622727656
1388,1,1,0,3,0,1,1,0,1,1,0.8449945723099922,2.1021006515597893,0.19529631816067772,0.9237648622727656
1389,0,0,1,0,1,2,0,3,1,1,1.7987367532770744,3.011904976878035,1.4157573429104884,3.3930935123386035
1390,0,0,0,1,1,1,1,0,1,1,-0.5172895883861646,3.8189202999667717,0.4544511746768596,1.9514094220628229
1391,0,0,0,0,1,3,1,2,0,3,1.5719245696833681,3.5447418736161187,0.4544511746768596,1.9514094220628229
1392,1,1,1,1,0,2,0,0,0,0,1.2553714040942439,1.7354906548930304,1.2918979653381748,1.328469809717622
1393,1,1,1,3,0,0,0,3,1,2,1.2553714040942439,1.7354906548930304,-0.5614341695983724,1.328469809717622
1394,1,0,0,1,1,3,0,0,1,1,1.1958755328558888,2.548383391755369,0.19529631816067772,0.9237648622727656
1395,0,1,0,2,0,2,0,0,1,0,2.522062810510356,1.3190851016913432,0.9929600257457031,1.7621066065559117
1396,0,1,1,3,0,2,1,0,0,3,1.7987367532770744,0.6282181041955512,0.02221014714865366,3.3930935123386035
1397,1,1,1,1,0,3,0,3,0,3,1.2553714040942439,1.7354906548930304,2.3294092037140843,1.328469809717622
1398,0,0,0,3,0,2,0,3,0,3,2.121464290553261,1.7929007585136496,1.453154660036882,1.7621066065559117
1399,0,1,1,1,1,3,1,1,0,2,1.7987367532770744,0.6282181041955512,-0.6297859917367203,3.3930935123386035
1400,1,1,0,2,0,0,1,0,0,2,1.3706092673773775,2.227439962844633,0.19529631816067772,0.9237648622727656
1401,0,0,0,3,0,2,1,0,1,3,1.6714154962719001,1.7388447282641901,1.7654336299165232,2.4675499405366574
1402,0,0,0,1,1,1,0,0,0,1,1.6714154962719001,1.7388447282641901,-0.7286434766525671,2.4675499405366574
1403,0,0,0,2,1,2,1,2,1,0,1.6714154962719001,0.3936826424345916,2.58982097868656,2.4675499405366574
1404,0,1,0,2,0,0,1,2,0,0,1.6714154962719001,2.9112783327384673,2.313302672263659,2.4675499405366574
1405,1,1,1,3,0,2,1,3,1,1,1.2553714040942439,1.7354906548930304,2.6060770217840585,1.328469809717622
1406,0,0,1,3,1,0,1,2,0,2,1.7987367532770744,0.6282181041955512,1.0354838295197997,3.3930935123386035
1407,1,1,0,3,1,2,0,0,0,3,2.2621934535312964,2.584650891558222,2.8584978537160617,0.9237648622727656
1408,1,1,0,1,0,0,0,2,0,3,2.2621934535312964,2.584650891558222,2.8584978537160617,0.9237648622727656
1409,0,0,1,3,0,1,0,0,0,2,0.26096310736226247,1.62917230566089,0.013610573681407168,3.3930935123386035
1410,1,1,0,1,0,0,0,3,1,0,1.4584596544582795,3.268671155029522,2.8584978537160617,0.9237648622727656
1411,0,0,1,2,0,1,1,2,1,0,0.26096310736226247,1.62917230566089,-0.4372097676630484,3.3930935123386035
1412,0,0,0,1,1,1,0,2,1,2,0.12540980286047076,2.3585622032852624,2.0549404984583544,2.4675499405366574
1413,0,0,1,3,1,0,0,1,1,2,0.26096310736226247,1.62917230566089,3.0609149257083255,3.3930935123386035
1414,1,1,0,1,0,2,0,0,0,0,1.0719820217604592,1.3777281821658112,2.8584978537160617,0.9237648622727656
1415,0,0,1,0,1,0,1,1,1,3,0.26096310736226247,1.62917230566089,1.1218551599219477,0.5058894987480387
1416,1,0,1,3,1,2,0,2,1,2,1.2553714040942439,1.7354906548930304,1.6070993020484228,1.748743045571889
1417,1,1,1,2,0,2,1,0,1,2,1.2553714040942439,1.7354906548930304,1.6070993020484228,1.748743045571889
1418,0,0,1,3,0,3,0,3,1,0,0.26096310736226247,1.62917230566089,0.7347250572902171,3.149615978032529
1419,1,1,1,1,0,0,1,3,1,0,1.2553714040942439,1.7354906548930304,1.4227027374092953,1.748743045571889
1420,1,1,1,3,1,2,1,2,1,0,1.2553714040942439,1.7354906548930304,1.4227027374092953,1.748743045571889
1421,0,0,0,3,1,3,1,0,1,2,-0.47517045446693107,3.6619454854359526,0.41915116389065576,2.7226567097131236
1422,0,0,0,3,0,0,0,0,1,1,-0.47517045446693107,3.6619454854359526,1.1310481731377595,2.7226567097131236
1423,0,0,0,1,0,3,1,0,0,3,-0.47517045446693107,3.6619454854359526,1.6228660904099879,1.0840537359241686
1424,0,1,0,2,0,1,1,2,0,3,-0.47517045446693107,1.6613740091748457,1.6228660904099879,1.0840537359241686
1425,1,1,1,3,1,3,1,2,1,0,1.2553714040942439,1.7354906548930304,1.0940323329326325,1.748743045571889
1426,0,0,1,2,0,1,0,1,0,2,1.845523689388318,1.1847738865633608,1.4348531045055466,3.149615978032529
1427,0,0,0,3,1,1,1,0,0,3,-0.47517045446693107,1.6613740091748457,2.364573830159289,1.0840537359241686
1428,0,0,0,1,0,0,0,1,1,1,-0.47517045446693107,1.6613740091748457,1.2354480654831892,1.0840537359241686
1429,0,0,1,0,1,2,0,1,0,3,1.845523689388318,2.297648228962219,1.4348531045055466,3.149615978032529
1430,1,1,0,3,0,3,0,0,1,0,1.3166143040702503,2.559267345300648,2.8584978537160617,0.9237648622727656
1431,0,0,0,3,1,1,0,1,0,3,1.2257948325756614,1.6613740091748457,1.2354480654831892,1.0840537359241686
1432,1,1,1,3,0,0,0,3,1,2,1.2553714040942439,1.7354906548930304,1.911214753371224,1.748743045571889
1433,1,0,0,1,0,0,0,2,0,0,2.007921305228174,2.2484864333952896,2.8584978537160617,0.9237648622727656
1434,0,0,0,2,0,2,1,1,0,3,1.2936235323005953,1.6613740091748457,1.3438030476181364,1.0840537359241686
1435,0,0,0,2,1,2,1,1,1,1,1.2936235323005953,2.5685131630348224,1.3438030476181364,1.0840537359241686
1436,0,1,1,3,0,3,1,2,0,0,1.7702914512990597,2.297648228962219,0.9762602838703018,3.149615978032529
1437,1,0,0,2,1,0,0,2,1,1,2.716335548499216,0.0930201827431465,2.8584978537160617,0.9237648622727656
1438,1,0,0,3,1,0,0,0,1,3,2.6338232479512698,2.003274584804593,2.8584978537160617,0.9237648622727656
1439,0,0,0,2,0,0,1,2,0,3,-0.5300863722065392,1.4353239412962533,0.5929150057832986,1.0840537359241686
1440,1,1,1,0,0,1,1,0,0,1,1.2553714040942439,1.7354906548930304,1.5502450398214778,1.748743045571889
1441,1,1,1,1,1,3,1,3,1,0,1.2553714040942439,1.7354906548930304,1.5502450398214778,1.748743045571889
1442,1,1,1,3,0,0,1,1,1,3,1.2553714040942439,1.7354906548930304,1.5284441482670343,1.748743045571889
1443,0,0,0,2,1,3,0,1,1,0,2.1909401826351513,1.3690756688901597,1.0477863070258617,2.8351882062867144
1444,0,0,1,2,1,2,0,0,0,3,1.7702914512990597,2.297648228962219,0.9434858613360194,3.149615978032529
1445,1,0,1,0,1,3,0,0,0,1,1.2553714040942439,1.7354906548930304,1.0035817521331947,1.1021395115369317
1446,1,1,1,0,1,1,0,0,0,2,1.2553714040942439,1.7354906548930304,1.0035817521331947,1.1021395115369317
1447,1,0,0,0,1,3,1,1,1,3,1.153545671602742,0.36396402030536823,2.8584978537160617,0.9237648622727656
1448,0,0,0,3,1,3,0,3,1,2,1.425044746156602,0.8902756777895355,0.8297938547595838,2.8351882062867144
1449,0,0,0,1,1,1,0,1,0,3,1.425044746156602,0.8902756777895355,0.8297938547595838,2.8351882062867144
1450,0,0,0,3,1,1,0,3,0,2,0.9862135876861822,1.0341933085956079,1.2285639038530867,1.6764405442963008
1451,0,1,0,2,1,2,0,0,0,3,0.7754820610217318,1.0341933085956079,1.2285639038530867,1.6764405442963008
1452,0,0,0,2,0,0,0,3,1,0,0.7458981108601157,1.0341933085956079,-0.1820811888781444,1.6764405442963008
1453,0,0,1,3,1,3,0,2,0,3,1.7702914512990597,2.5810281408121964,2.3481050992608905,3.149615978032529
1454,0,0,0,0,1,1,0,1,0,0,2.1328928739132813,1.0341933085956079,3.4018781834734995,1.6764405442963008
1455,0,0,0,1,0,3,1,2,0,1,2.1328928739132813,1.0341933085956079,0.65292287923379,1.6764405442963008
1456,0,1,1,0,0,1,1,3,0,1,0.05005864975580887,2.5810281408121964,1.4197275263901694,3.149615978032529
1457,1,1,0,3,0,3,0,2,0,0,1.4379421311757592,1.6622845598900042,2.8584978537160617,0.9237648622727656
1458,0,0,0,1,1,3,0,2,0,3,-0.668498439183145,1.0341933085956079,0.9923027456614114,1.9239989241233546
1459,1,1,1,0,0,0,0,0,1,1,1.2552221735255416,1.7354906548930304,2.780271394417521,1.1021395115369317
1460,1,1,1,3,0,3,0,3,0,0,1.2552221735255416,1.7354906548930304,3.082685050479432,1.1021395115369317
1461,0,0,0,3,0,3,0,3,1,3,2.5913636074532787,1.1879094659766485,2.450725638904676,1.9239989241233546
1462,0,0,0,2,1,2,0,1,0,1,-0.5405069989128317,1.1879094659766485,2.450725638904676,1.9239989241233546
1463,1,1,0,2,1,1,1,2,1,1,2.1161213678932995,1.1481382279674126,2.8584978537160617,1.3861169431077265
1464,1,1,0,1,0,3,0,3,1,0,0.8307030260081785,1.1481382279674126,2.8584978537160617,1.3861169431077265
1465,0,0,1,2,0,0,0,0,1,0,0.05005864975580887,1.1737690632838977,-0.3876872284007087,3.149615978032529
1466,0,1,1,0,0,3,0,0,0,1,0.05005864975580887,1.1737690632838977,2.6271886095855894,3.149615978032529
1467,1,1,1,3,1,3,1,0,0,2,1.2552221735255416,1.7354906548930304,3.515230942746621,1.6038618811322345
1468,0,0,0,3,0,2,0,0,0,3,2.005703089094568,1.0530913934171953,-0.17471558398919962,1.8303024148911127
1469,1,1,1,3,1,1,1,3,1,2,1.2552221735255416,1.7354906548930304,-1.2697049221033625,1.6038618811322345
1470,0,0,0,3,0,2,0,2,1,0,0.7196903830390489,1.0530913934171953,1.5668369695812374,1.8303024148911127
1471,1,1,1,0,0,2,1,2,0,2,1.2552221735255416,1.7354906548930304,2.290682517426999,1.6038618811322345
1472,0,0,0,1,0,0,0,0,1,2,0.7196903830390489,2.7757735305809064,1.5668369695812374,1.8303024148911127
1473,1,1,1,3,1,1,1,3,1,3,1.2552221735255416,1.7354906548930304,2.350526321264025,1.6038618811322345
1474,1,0,0,0,0,0,0,0,1,3,1.2659876067915459,2.3647796853862357,2.8584978537160617,1.4982245559821616
1475,1,1,0,3,1,0,1,3,1,3,1.2659876067915459,2.3647796853862357,2.8584978537160617,1.4982245559821616
1476,0,1,1,3,0,2,0,1,1,1,0.05005864975580887,2.1504144454591665,-0.36754486974573,2.2752635387758477
1477,0,0,0,3,1,1,0,2,1,2,0.3664549489398614,2.0597724371333923,0.8591479928915234,1.184847016649875
1478,0,0,0,2,1,3,0,0,0,2,1.0155686210568082,2.0597724371333923,0.8591479928915234,1.184847016649875
1479,1,1,0,3,1,0,0,3,0,2,1.1212591368604654,-0.4045482327215897,0.2636133234846878,1.4982245559821616
1480,1,1,0,0,1,3,0,2,1,3,1.1212591368604654,-0.4045482327215897,0.2636133234846878,1.4982245559821616
1481,1,1,0,3,1,0,1,1,1,3,1.1212591368604654,3.1160051758862304,0.2636133234846878,1.4982245559821616
1482,1,1,1,0,1,0,1,0,0,0,1.2552221735255416,1.7354906548930304,1.6192509774301247,1.6038618811322345
1483,1,1,1,3,0,3,1,3,0,1,1.2552221735255416,1.7354906548930304,1.6992598003646227,1.6038618811322345
1484,0,0,1,1,1,1,0,3,1,2,0.05005864975580887,2.4433885356435665,0.8956549584540355,1.5951981932538475
1485,1,1,1,3,1,1,1,1,0,0,1.2552221735255416,1.7354906548930304,1.5789675665886915,1.6038618811322345
1486,0,0,1,0,1,0,1,2,1,2,0.05005864975580887,2.4433885356435665,1.7283240950815104,1.5951981932538475
1487,1,1,1,3,0,1,0,0,1,2,1.2552221735255416,1.7354906548930304,2.282015180233107,1.6038618811322345
1488,1,1,1,2,1,1,1,0,1,0,1.2552221735255416,1.7354906548930304,2.282015180233107,1.6038618811322345
1489,0,0,0,0,1,3,0,2,0,0,-0.29675627136020255,2.001352487176643,1.3053007870074604,1.184847016649875
1490,0,0,0,3,0,2,0,2,0,2,-0.29675627136020255,2.001352487176643,-0.22844191291078197,1.184847016649875
1491,1,1,1,3,1,0,0,3,0,0,1.2552221735255416,1.7354906548930304,1.49916654819484,1.4522148650474958
1492,1,0,0,1,0,3,1,0,0,0,0.9105493791418049,1.671831372646602,2.1670595769751224,1.4982245559821616
1493,0,0,1,1,0,2,0,2,0,0,0.05005864975580887,1.4681131316615583,1.8053426751412196,1.5951981932538475
1494,0,0,1,0,0,1,1,1,0,2,0.05005864975580887,1.4681131316615583,1.8053426751412196,1.5951981932538475
1495,0,0,0,2,1,2,0,2,0,3,-0.5640832371540596,1.92936330621918,0.4050812712408032,1.9355130507902019
1496,1,1,1,2,0,3,1,3,1,0,1.2552221735255416,1.7354906548930304,2.0652959238021698,1.4250633203199157
1497,1,1,0,0,0,1,1,0,0,1,0.6645912738259165,2.0738094794153157,2.1670595769751224,1.4982245559821616
1498,1,1,0,1,1,1,0,0,0,2,0.6645912738259165,2.277367161235828,2.1670595769751224,1.4982245559821616
1499,0,0,0,2,0,2,0,1,1,2,0.5904090830116497,1.1804873214151892,2.752585066250422,2.1093375845745967
1500,1,1,1,3,1,2,0,0,1,1,1.2552221735255416,1.7354906548930304,1.7311111651068138,1.4250633203199157
1501,1,0,0,3,0,1,1,2,0,3,1.9441101792720576,1.8835173914229018,2.1670595769751224,1.9010994904541467
1502,0,0,0,3,1,3,0,0,0,3,2.30540973369503,3.6936091163511655,3.0653343471626293,2.1093375845745967
1503,1,1,1,0,1,2,0,3,1,2,1.2552221735255416,1.7354906548930304,-1.5609339487065235,1.4250633203199157
1504,1,1,0,0,0,2,0,3,0,1,1.9441101792720576,4.646124597586859,2.1670595769751224,1.9010994904541467
1505,1,0,0,2,0,0,0,2,1,1,1.9441101792720576,4.646124597586859,2.1670595769751224,1.9010994904541467
1506,1,0,0,2,0,3,1,3,0,2,1.9441101792720576,-1.3582901499787718,2.1670595769751224,1.9010994904541467
1507,0,0,0,1,1,0,1,3,1,0,0.09563960038024866,4.035448217213367,0.18416416513153155,1.990717582395246
1508,1,0,1,2,1,0,0,3,1,0,1.2552221735255416,1.7354906548930304,2.164669529258293,1.4250633203199157
1509,0,0,0,2,1,2,1,2,0,2,1.1752481782979374,4.035448217213367,1.5153778395741615,1.990717582395246
1510,0,0,0,1,0,1,0,3,1,3,1.1752481782979374,-0.2827285755202311,1.8808230330421978,1.990717582395246
1511,0,1,1,3,1,3,0,2,0,2,1.6477981741441476,2.395052013441276,1.2680289156742972,1.5951981932538475
1512,1,1,0,0,0,1,0,0,1,1,-0.22052675636948393,2.3213872201008092,2.1670595769751224,0.8803465701646205
